acc10,arid1,evap,geo,im,plan,prof,rain,slope,tem,twi,greenup02,greenup03,greenup04,greenup05,greenup06,greenup07,greenup08,greenup09,greenup10,greenup11,midgreenup02,midgreenup03,midgreenup04,midgreenup05,midgreenup06,midgreenup07,midgreenup08,midgreenup09,midgreenup10,midgreenup11,maturity02,maturity03,maturity04,maturity05,maturity06,maturity07,maturity08,maturity09,maturity10,maturity11,peak02,peak03,peak04,peak05,peak06,peak07,peak08,peak09,peak10,peak11,sensence02,sensence03,sensence04,sensence05,sensence06,sensence07,sensence08,sensence09,sensence10,sensence11,midgreendown02,midgreendown03,midgreendown04,midgreendown05,midgreendown06,midgreendown07,midgreendown08,midgreendown09,midgreendown10,midgreendown11,dormancy02,dormancy03,dormancy04,dormancy05,dormancy06,dormancy07,dormancy08,dormancy09,dormancy10,dormancy11,evi_amplitude02,evi_amplitude03,evi_amplitude04,evi_amplitude05,evi_amplitude06,evi_amplitude07,evi_amplitude08,evi_amplitude09,evi_amplitude10,evi_amplitude11,evi_area02,evi_area03,evi_area04,evi_area05,evi_area06,evi_area07,evi_area08,evi_area09,evi_area10,evi_area11,evi_minimum02,evi_minimum03,evi_minimum04,evi_minimum05,evi_minimum06,evi_minimum07,evi_minimum08,evi_minimum09,evi_minimum10,evi_minimum11,numcycle02,numcycle03,numcycle04,numcycle05,numcycle06,numcycle07,numcycle08,numcycle09,numcycle10,numcycle11,evi0201,evi0301,evi0401,evi0501,evi0601,evi0701,evi0801,evi0901,evi1001,evi1101,evi0202,evi0302,evi0402,evi0502,evi0602,evi0702,evi0802,evi0902,evi1002,evi1102,evi0203,evi0303,evi0403,evi0503,evi0603,evi0703,evi0803,evi0903,evi1003,evi1103,evi0204,evi0304,evi0404,evi0504,evi0604,evi0704,evi0804,evi0904,evi1004,evi1104,evi0205,evi0305,evi0405,evi0505,evi0605,evi0705,evi0805,evi0905,evi1005,evi1105,evi0206,evi0306,evi0406,evi0506,evi0606,evi0706,evi0806,evi0906,evi1006,evi1106,evi0207,evi0307,evi0407,evi0507,evi0607,evi0707,evi0807,evi0907,evi1007,evi1107,soma,soc,lon,lat,FID
0.589904902,0.551663748,0.506930535,1,0.325797958,0.424641585,0.488258743,0.325988762,0.264592119,0.677195564,0.194547716,0.307216495,0.327835052,0.321649485,0.317525773,0.319587629,0.309278351,0.305154639,0.315463918,0.331958763,0.340206186,0.362886598,0.369072165,0.367010309,0.375257732,0.389690722,0.362886598,0.371134021,0.367010309,0.397938144,0.38556701,0.457731959,0.430927835,0.420618557,0.426804124,0.517525773,0.424742268,0.445360825,0.418556701,0.47628866,0.430927835,0.548453608,0.515463918,0.470103093,0.470103093,0.567010309,0.488659794,0.503092784,0.529896907,0.53814433,0.472164948,0.608247423,0.589690722,0.591752577,0.53814433,0.61443299,0.583505155,0.589690722,0.589690722,0.597938144,0.521649485,0.717525773,0.717525773,0.707216495,0.713402062,0.717525773,0.711340206,0.703092784,0.709278351,0.719587629,0.715463918,0.820618557,0.804123711,0.797938144,0.806185567,0.824742268,0.808247423,0.826804124,0.822680412,0.812371134,0.812371134,0.433974359,0.406153846,0.363589744,0.468717949,0.344487179,0.399615385,0.402692308,0.366282051,0.380512821,0.293974359,0.491782554,0.372945638,0.250316056,0.309734513,0.383059418,0.331226296,0.345132743,0.394437421,0.347661188,0.18710493,0.25095057,0.251535537,0.249195671,0.159403334,0.31705177,0.285463586,0.219947353,0.332553378,0.294238081,0.43930974,1.0,1,1,1,1,1,1.0,1,1,1.0,0.240336582,0.169280037,0.186182335,0.194363847,0.197863698,0.227503344,0.186719447,0.317469597,0.238928899,0.229477614,0.384887695,0.349717975,0.310932606,0.336175919,0.343878418,0.340383232,0.324251801,0.346281767,0.427402854,0.429378331,0.432184666,0.500572741,0.436993062,0.472137392,0.540006548,0.580614865,0.459458679,0.510023713,0.569487035,0.537052751,0.521388143,0.564456582,0.417213678,0.546987891,0.579237729,0.611487567,0.625033617,0.638579667,0.568123221,0.598757505,0.551363885,0.551363885,0.549173653,0.452600777,0.621194601,0.457121566,0.629705071,0.452635139,0.648814082,0.524971068,0.310429454,0.413278103,0.387095511,0.386539161,0.251337558,0.459642977,0.485075742,0.375030428,0.403480053,0.403480053,0.174062744,0.185003474,0.213400543,0.383797765,0.311259508,0.238721251,0.252576232,0.220678821,0.243946806,0.305839881,30.451105,17.66305394,119.222785,30.666573,473
0.478196426,0.534150613,0.335653204,1,0.341789224,0.428299717,0.544232752,0.3285383,0.231394196,0.496427531,0.222759184,0.331958763,0.356701031,0.348453608,0.360824742,0.331958763,0.342268041,0.344329897,0.342268041,0.371134021,0.354639175,0.408247423,0.404123711,0.397938144,0.406185567,0.395876289,0.395876289,0.412371134,0.397938144,0.435051546,0.4,0.484536082,0.488659794,0.501030928,0.488659794,0.478350515,0.478350515,0.496907216,0.488659794,0.521649485,0.463917526,0.540206186,0.540206186,0.546391753,0.573195876,0.55257732,0.556701031,0.540206186,0.546391753,0.577319588,0.525773196,0.604123711,0.589690722,0.597938144,0.632989691,0.616494845,0.632989691,0.610309278,0.616494845,0.630927835,0.597938144,0.731958763,0.713402062,0.725773196,0.731958763,0.727835052,0.742268041,0.729896907,0.725773196,0.729896907,0.715463918,0.822680412,0.841237113,0.802061856,0.826804124,0.810309278,0.830927835,0.820618557,0.820618557,0.841237113,0.804123711,0.316025641,0.375769231,0.331538462,0.355128205,0.398974359,0.343974359,0.449871795,0.41,0.461794872,0.425,0.290771176,0.323640961,0.304677623,0.372945638,0.404551201,0.355246523,0.360303413,0.372945638,0.409608091,0.341340076,0.300380228,0.326703715,0.293068149,0.31061714,0.286633519,0.345715121,0.273179292,0.334015794,0.346885054,0.352149751,1.0,1,1,1,1,1,1.0,1,1,1.0,0.215830311,0.287384957,0.266790748,0.191366538,0.164694205,0.233442575,0.31029363,0.27114144,0.198603317,0.179189786,0.439019859,0.439019859,0.307058483,0.344939798,0.305762246,0.319298595,0.440862834,0.441861406,0.379780792,0.317700177,0.509078145,0.505296409,0.522433281,0.539570153,0.420521617,0.585087419,0.503816843,0.422546268,0.454758599,0.486970931,0.485634267,0.558001876,0.564130604,0.572011918,0.390462766,0.549184084,0.513036832,0.599191844,0.492878705,0.556528747,0.517473578,0.517473578,0.385550827,0.487810567,0.590070307,0.457817972,0.515621662,0.519219995,0.509597957,0.466877341,0.297082871,0.416439533,0.347438753,0.300503999,0.461956531,0.306699276,0.28343831,0.260177344,0.352727711,0.473270088,0.208724394,0.202617466,0.212826803,0.22700043,0.304299057,0.191926017,0.350903898,0.216096476,0.258109242,0.308467835,29.72351,17.24101508,119.327675,30.663387,474
0.774251056,0.549912434,0.563831566,1,0.253484041,0.437321323,0.549106478,0.274684913,0.239780866,0.814588062,0.103139212,0.311340206,0.327835052,0.32371134,0.331958763,0.325773196,0.311340206,0.294845361,0.313402062,0.344329897,0.342268041,0.449484536,0.389690722,0.389690722,0.391752577,0.424742268,0.373195876,0.377319588,0.377319588,0.404123711,0.389690722,0.534020619,0.507216495,0.509278351,0.556701031,0.529896907,0.451546392,0.472164948,0.480412371,0.494845361,0.435051546,0.577319588,0.560824742,0.554639175,0.606185567,0.573195876,0.55257732,0.604123711,0.531958763,0.556701031,0.474226804,0.622680412,0.630927835,0.610309278,0.649484536,0.624742268,0.655670103,0.663917526,0.593814433,0.610309278,0.546391753,0.707216495,0.715463918,0.709278351,0.727835052,0.729896907,0.734020619,0.756701031,0.701030928,0.727835052,0.698969072,0.818556701,0.820618557,0.828865979,0.824742268,0.832989691,0.841237113,0.855670103,0.84742268,0.841237113,0.767010309,0.295897436,0.280128205,0.259102564,0.273717949,0.253974359,0.236153846,0.265897436,0.266923077,0.257307692,0.257564103,0.312262958,0.317319848,0.286978508,0.391908976,0.275600506,0.316055626,0.424778761,0.285714286,0.278128951,0.165613148,0.331968412,0.327873647,0.34191284,0.36033928,0.392512431,0.409476455,0.355367066,0.429072828,0.443112021,0.499268792,1.0,1,1,1,1,1,1.0,1,1,1.0,0.276142716,0.214661971,0.264710397,0.279561609,0.210993886,0.270558149,0.235700697,0.367575824,0.290777951,0.340469062,0.316761017,0.346492395,0.356551558,0.359719217,0.352521062,0.345322907,0.374155998,0.441722482,0.410697728,0.461353362,0.57662192,0.500526309,0.362877697,0.476478785,0.577194452,0.47052376,0.488003097,0.505482435,0.433111727,0.412787318,0.453937083,0.46366635,0.391187221,0.490942299,0.489111781,0.531984568,0.490045667,0.586506009,0.533930361,0.565215886,0.392145455,0.555884719,0.465321481,0.502085686,0.49132669,0.480567694,0.455446916,0.545477569,0.554833472,0.554833472,0.366418749,0.421878457,0.375027955,0.398550719,0.448821247,0.363525316,0.436750948,0.435597703,0.434444457,0.431732327,0.247305773,0.318159491,0.236676075,0.362931013,0.23261179,0.22721228,0.277049422,0.340435773,0.344047755,0.385279894,22.978309,13.3284855,119.327107,30.753648,482
0.816676294,0.779334501,0.804132418,1,0.056707983,0.433111638,0.580047257,0.050432364,0.184034656,0.871714693,0.136059491,0.255670103,0.296907216,0.27628866,0.319587629,0.290721649,0.288659794,0.284536082,0.315463918,0.303092784,0.315463918,0.364948454,0.369072165,0.364948454,0.375257732,0.38556701,0.373195876,0.350515464,0.369072165,0.412371134,0.397938144,0.527835052,0.556701031,0.556701031,0.564948454,0.548453608,0.53814433,0.490721649,0.519587629,0.52371134,0.536082474,0.577319588,0.597938144,0.610309278,0.606185567,0.583505155,0.591752577,0.550515464,0.58556701,0.575257732,0.589690722,0.641237113,0.639175258,0.653608247,0.64742268,0.624742268,0.639175258,0.616494845,0.639175258,0.628865979,0.639175258,0.698969072,0.696907216,0.707216495,0.709278351,0.701030928,0.721649485,0.742268041,0.709278351,0.707216495,0.703092784,0.771134021,0.783505155,0.760824742,0.837113402,0.8,0.898969072,0.835051546,0.816494845,0.791752577,0.816494845,0.252820513,0.308076923,0.25025641,0.325769231,0.302948718,0.365641026,0.394615385,0.294358974,0.335128205,0.342948718,0.357774968,0.398230088,0.383059418,0.431099874,0.359039191,0.469026549,0.458912769,0.408343869,0.376738306,0.400758534,0.27025446,0.255337818,0.286926002,0.280783855,0.286633519,0.210295408,0.102661597,0.346007605,0.256215268,0.381690553,1.0,1,1,1,1,1,1.0,1,1,1.0,0.204546325,0.200716216,0.196886107,0.293279022,0.248529077,0.283982597,0.208116136,0.225508541,0.275991619,0.235076904,0.354774535,0.33758226,0.304813784,0.307126671,0.34314324,0.341886818,0.367113978,0.368660152,0.473680556,0.317993879,0.487363994,0.462873846,0.511024415,0.554468691,0.480114341,0.399610162,0.319105983,0.431271464,0.562526241,0.693781018,0.472674832,0.507076263,0.465242773,0.482275665,0.520926118,0.53185308,0.556411028,0.574247465,0.592083901,0.381370872,0.619291115,0.308535546,0.433628649,0.485200003,0.536771357,0.613257051,0.493710697,0.53272146,0.56184113,0.56184113,0.361217409,0.379110307,0.359269977,0.358368933,0.342181697,0.350440979,0.333710194,0.355339795,0.396235988,0.43713218,0.239961311,0.235058576,0.277274579,0.315105081,0.203990065,0.232280478,0.256231189,0.218384072,0.280439079,0.248473942,13.769921,7.987193155,119.337972,31.115693,520
0.650865573,0.558669002,0.485246841,1,0.242887419,0.439821197,0.59525919,0.271399001,0.138667214,0.773529429,0.177158207,0.32371134,0.33814433,0.344329897,0.344329897,0.327835052,0.315463918,0.32371134,0.32371134,0.354639175,0.346391753,0.379381443,0.381443299,0.387628866,0.387628866,0.381443299,0.360824742,0.379381443,0.375257732,0.412371134,0.391752577,0.451546392,0.441237113,0.453608247,0.441237113,0.46185567,0.410309278,0.451546392,0.441237113,0.488659794,0.437113402,0.507216495,0.490721649,0.509278351,0.492783505,0.58556701,0.474226804,0.527835052,0.534020619,0.540206186,0.486597938,0.579381443,0.540206186,0.558762887,0.569072165,0.632989691,0.571134021,0.591752577,0.610309278,0.589690722,0.554639175,0.694845361,0.717525773,0.657731959,0.703092784,0.717525773,0.725773196,0.727835052,0.719587629,0.725773196,0.703092784,0.828865979,0.818556701,0.795876289,0.818556701,0.826804124,0.820618557,0.826804124,0.822680412,0.818556701,0.802061856,0.277051282,0.359358974,0.357564103,0.422692308,0.266282051,0.31474359,0.297179487,0.379102564,0.351794872,0.327307692,0.247787611,0.256637168,0.280657396,0.288242731,0.375474083,0.249051833,0.312262958,0.386852086,0.297092288,0.221238938,0.350979819,0.324363849,0.358584381,0.330505996,0.372623574,0.353612167,0.359169348,0.370283709,0.419713366,0.509798187,1.0,1,1,1,1,1,1.0,1,1,1.0,0.27460742,0.114092737,0.221582368,0.234067671,0.312117517,0.259548873,0.227719456,0.275986522,0.343297064,0.347206026,0.428416789,0.428416789,0.373760968,0.414885744,0.368996322,0.349566728,0.407970011,0.349821925,0.471156672,0.531515419,0.455052078,0.545320809,0.502137959,0.607227882,0.477416337,0.559734821,0.515699267,0.646469533,0.482525587,0.436312318,0.422447145,0.422447145,0.552607894,0.623435616,0.445687532,0.637393236,0.523005486,0.523137331,0.523269176,0.523269176,0.533420444,0.547961444,0.562502444,0.593105733,0.550650597,0.50819546,0.58342582,0.651486158,0.590950251,0.590950251,0.313045591,0.406372935,0.388719589,0.371066242,0.314949393,0.417485088,0.393773645,0.321066767,0.348098904,0.438662589,0.187909178,0.244851828,0.225787535,0.242397442,0.274642147,0.306886852,0.287421376,0.242204562,0.316192508,0.338395923,28.306942,16.41933991,119.436192,30.754143,531
0.830495328,0.49737303,0.518599712,1,0.310192024,0.43337847,0.548368034,0.308597468,0.026787127,0.895803082,0.540148705,0.303092784,0.340206186,0.327835052,0.346391753,0.336082474,0.329896907,0.274226804,0.329896907,0.350515464,0.331958763,0.457731959,0.406185567,0.391752577,0.406185567,0.451546392,0.387628866,0.362886598,0.387628866,0.402061856,0.381443299,0.544329897,0.548453608,0.53814433,0.550515464,0.554639175,0.52371134,0.412371134,0.569072165,0.472164948,0.424742268,0.579381443,0.597938144,0.595876289,0.595876289,0.593814433,0.573195876,0.567010309,0.612371134,0.573195876,0.624742268,0.632989691,0.64742268,0.649484536,0.641237113,0.630927835,0.622680412,0.630927835,0.651546392,0.641237113,0.670103093,0.696907216,0.711340206,0.709278351,0.713402062,0.690721649,0.721649485,0.746391753,0.713402062,0.721649485,0.729896907,0.795876289,0.791752577,0.816494845,0.810309278,0.832989691,0.865979381,0.857731959,0.837113402,0.820618557,0.830927835,0.278461538,0.274871795,0.224102564,0.292307692,0.293333333,0.241538462,0.191794872,0.237179487,0.234615385,0.183974359,0.305941846,0.323640961,0.298356511,0.338811631,0.312262958,0.300884956,0.328697851,0.345132743,0.300884956,0.362831858,0.178414741,0.19391635,0.185726821,0.211465341,0.219362387,0.265282246,0.164375548,0.28400117,0.292775665,0.30973969,1.0,1,1,1,1,1,1.0,1,1,1.0,0.236515872,0.21579431,0.22070305,0.229741022,0.230108172,0.239146963,0.176983401,0.215598494,0.263445377,0.213263929,0.270495296,0.34847635,0.25679338,0.308520108,0.369199902,0.298624665,0.313283995,0.327943325,0.316538543,0.276545405,0.504890203,0.420331806,0.380662724,0.455183655,0.594320536,0.502440929,0.410561323,0.451969981,0.503305495,0.355079204,0.480409056,0.48962678,0.452913672,0.309782147,0.479580432,0.549619138,0.501508176,0.479546309,0.498928964,0.523491621,0.44420284,0.535564542,0.487379402,0.460988879,0.504893661,0.255061239,0.442954749,0.422286034,0.442836255,0.463386476,0.337895155,0.364952713,0.311992615,0.303844422,0.37262848,0.306196719,0.261320025,0.309857547,0.324088216,0.289447397,0.198577017,0.231505826,0.190933771,0.235758603,0.158044323,0.252341688,0.282585084,0.179842204,0.197875962,0.234248474,29.311729,17.00216299,119.268677,30.695542,542
0.575852455,0.640980736,0.563855024,1,0.237107443,0.427305433,0.371067785,0.266160858,0.35184748,0.651489298,0.067699298,0.294845361,0.313402062,0.319587629,0.272164948,0.311340206,0.294845361,0.307216495,0.311340206,0.313402062,0.311340206,0.406185567,0.420618557,0.397938144,0.389690722,0.412371134,0.387628866,0.391752577,0.404123711,0.408247423,0.393814433,0.498969072,0.515463918,0.509278351,0.449484536,0.536082474,0.484536082,0.46185567,0.525773196,0.488659794,0.457731959,0.55257732,0.567010309,0.55257732,0.486597938,0.587628866,0.556701031,0.567010309,0.567010309,0.550515464,0.525773196,0.618556701,0.618556701,0.602061856,0.64742268,0.632989691,0.620618557,0.620618557,0.620618557,0.6,0.593814433,0.72371134,0.709278351,0.707216495,0.719587629,0.713402062,0.711340206,0.715463918,0.709278351,0.701030928,0.701030928,0.810309278,0.828865979,0.810309278,0.8,0.816494845,0.808247423,0.818556701,0.802061856,0.810309278,0.783505155,0.311410256,0.347435897,0.378333333,0.363461538,0.347179487,0.356410256,0.316153846,0.365,0.395897436,0.337179487,0.335018963,0.366624526,0.376738306,0.281921618,0.398230088,0.412136536,0.393173198,0.379266751,0.386852086,0.317319848,0.190406552,0.236911378,0.194208833,0.221409769,0.252997953,0.300672711,0.293360632,0.341327874,0.312079555,0.35390465,1.0,1,1,1,1,1,1.0,1,1,1.0,0.208102822,0.216738909,0.234472483,0.252206057,0.185656652,0.182963893,0.325426946,0.228804469,0.269063048,0.266501069,-10.0,0.334008515,0.334008515,0.352849036,0.457087785,0.477694303,0.425779343,0.41760841,0.42309016,0.444593877,0.45572868,0.473754436,0.446863651,0.573914587,0.570449286,0.566983985,0.444085672,0.590967357,0.455330074,0.445205808,0.550733328,0.433825284,0.583427206,0.594961882,0.597828031,0.561126351,0.483574539,0.508455455,0.504300773,0.500146091,0.459208995,0.475242525,0.491276056,0.4329184,0.567889154,0.437461257,0.491521508,0.413374096,0.627720714,0.618562222,0.416506708,0.373227358,0.277609169,0.394986719,0.261965722,0.311554611,0.333401173,0.366863668,0.364450395,0.382423282,0.257667094,0.222532719,0.26264146,0.343975514,0.290738814,0.237502113,0.229943365,0.243478745,0.257014126,0.227691904,66.527769,38.58919316,119.366572,30.764083,544
0.602958268,0.697022767,0.621341199,1,0.185729882,0.43114841,0.440555303,0.23730674,0.2190353,0.69388315,0.094258577,0.321649485,0.356701031,0.360824742,0.334020619,0.342268041,0.32371134,0.331958763,0.354639175,0.354639175,0.344329897,0.422680412,0.402061856,0.416494845,0.397938144,0.418556701,0.367010309,0.420618557,0.402061856,0.437113402,0.397938144,0.536082474,0.488659794,0.494845361,0.459793814,0.503092784,0.412371134,0.484536082,0.470103093,0.519587629,0.437113402,0.575257732,0.548453608,0.534020619,0.507216495,0.55257732,0.472164948,0.527835052,0.529896907,0.567010309,0.468041237,0.608247423,0.597938144,0.575257732,0.604123711,0.610309278,0.639175258,0.573195876,0.595876289,0.606185567,0.515463918,0.678350515,0.698969072,0.696907216,0.701030928,0.701030928,0.696907216,0.684536082,0.715463918,0.692783505,0.696907216,0.818556701,0.797938144,0.837113402,0.828865979,0.835051546,0.8,0.806185567,0.822680412,0.789690722,0.783505155,0.250641026,0.271410256,0.244615385,0.379615385,0.279871795,0.219871795,0.245,0.342820513,0.312179487,0.183461538,0.285714286,0.284450063,0.209860936,0.298356511,0.271807838,0.18710493,0.223767383,0.286978508,0.304677623,0.127686473,0.38695525,0.413278736,0.436384908,0.366773911,0.403626791,0.422053232,0.472652822,0.508043288,0.441064639,0.60017549,1.0,1,1,1,1,1,1.0,1,1,1.0,0.283797324,0.283797324,0.249321923,0.263716102,0.266620636,0.231443718,0.335532963,0.313666761,0.337486416,0.372114569,0.371687263,0.458739996,0.432064503,0.353856236,0.515219212,0.412288725,0.349369079,0.471289486,0.382415712,0.350342274,0.557619512,0.544848979,0.500601202,0.456353426,0.461261064,0.50072518,0.382977933,0.588979721,0.330809474,0.406256795,0.500932589,0.490009516,0.435882896,0.475663722,0.506193966,0.53672421,0.535214424,0.622607768,0.610896528,0.533070594,0.475066006,0.475066006,0.391205698,0.479085982,0.435243368,0.506115735,0.440695375,0.552464247,0.581794858,0.581794858,0.474209338,0.366909385,0.446209103,0.410819381,0.383329362,0.439999998,0.476328611,0.410740376,0.442845613,0.411074817,0.239790365,0.227299914,0.161290318,0.216567293,0.226458386,0.342138767,0.350449622,0.316081405,0.305736572,0.303483427,34.779404,20.17366821,119.382444,30.815878,547
0.806855988,0.753064799,0.777096193,1,0.075268127,0.43943511,0.539506715,0.076009939,0.371759645,0.858273133,0.129574564,0.294845361,0.336082474,0.344329897,0.354639175,0.33814433,0.327835052,0.329896907,0.334020619,0.381443299,0.364948454,0.373195876,0.38556701,0.41443299,0.389690722,0.391752577,0.367010309,0.383505155,0.383505155,0.435051546,0.402061856,0.445360825,0.463917526,0.492783505,0.443298969,0.478350515,0.424742268,0.449484536,0.441237113,0.498969072,0.451546392,0.498969072,0.527835052,0.536082474,0.480412371,0.531958763,0.494845361,0.513402062,0.540206186,0.55257732,0.494845361,0.587628866,0.58556701,0.587628866,0.622680412,0.597938144,0.637113402,0.6,0.608247423,0.604123711,0.564948454,0.75257732,0.721649485,0.717525773,0.72371134,0.707216495,0.756701031,0.762886598,0.719587629,0.703092784,0.707216495,0.841237113,0.835051546,0.824742268,0.806185567,0.783505155,0.824742268,0.837113402,0.830927835,0.787628866,0.797938144,0.300128205,0.289487179,0.289102564,0.325897436,0.35025641,0.267948718,0.417435897,0.38,0.285769231,0.233589744,0.280657396,0.294563843,0.268015171,0.198482933,0.308470291,0.240202276,0.348925411,0.383059418,0.250316056,0.160556258,0.335185727,0.369113776,0.305352442,0.366773911,0.404796724,0.432582626,0.342205323,0.440479672,0.550745832,0.691722726,1.0,1,1,1,1,1,1.0,1,1,1.0,0.22397007,0.237727016,0.180685997,0.223508433,0.258732945,0.209412694,0.41272983,0.288040787,0.263913244,0.3756935,0.464828074,0.464828074,0.437289327,0.391180903,0.350716799,0.473807484,0.418790817,0.374008656,0.462034911,0.443685383,0.500908718,0.502571106,0.518723279,0.534875453,0.514832616,0.538643658,0.594735265,0.600699008,0.592405379,0.538278818,0.51056844,0.539381385,0.581430316,0.569825053,0.557472289,0.599288493,0.641104698,0.610443652,0.661500752,0.661500752,0.547556788,0.505966485,0.542528689,0.408680826,0.593888879,0.596355975,0.502816319,0.527588263,0.552360207,0.599964082,0.381227642,0.372266531,0.313845582,0.448010087,0.357243896,0.428335756,0.388246059,0.348156363,0.348156363,0.348156363,0.264619231,0.264619231,0.251454532,0.383414984,0.313974425,0.22542204,0.294504702,0.411706179,0.395298034,0.30402711,27.941805,16.2075435,119.341833,31.074171,565
0.637597108,0.665499124,0.610362234,1,0.213024212,0.446189389,0.598582185,0.237178359,0.110633122,0.750210945,0.210615455,0.321649485,0.336082474,0.354639175,0.364948454,0.346391753,0.296907216,0.344329897,0.356701031,0.346391753,0.348453608,0.4,0.418556701,0.395876289,0.422680412,0.395876289,0.379381443,0.395876289,0.424742268,0.412371134,0.410309278,0.494845361,0.488659794,0.470103093,0.486597938,0.453608247,0.441237113,0.451546392,0.505154639,0.47628866,0.472164948,0.550515464,0.519587629,0.525773196,0.53814433,0.521649485,0.61443299,0.513402062,0.548453608,0.531958763,0.509278351,0.6,0.562886598,0.577319588,0.595876289,0.591752577,0.651546392,0.583505155,0.612371134,0.587628866,0.556701031,0.688659794,0.705154639,0.701030928,0.705154639,0.701030928,0.72371134,0.686597938,0.721649485,0.690721649,0.696907216,0.795876289,0.826804124,0.783505155,0.773195876,0.797938144,0.832989691,0.818556701,0.832989691,0.783505155,0.839175258,0.289615385,0.129487179,0.363974359,0.205128205,0.283717949,0.072948718,0.304487179,0.251923077,0.356025641,0.122051282,0.305941846,0.14159292,0.302149178,0.19721871,0.251580278,0.232616941,0.254108723,0.233881163,0.300884956,0.123893805,0.364726528,0.417665984,0.344545189,0.5165253,0.423515648,0.501608658,0.412401287,0.518280199,0.414448669,0.613922199,1.0,1,1,1,1,1,1.0,1,1,1.0,0.259432971,0.259432971,0.228609294,0.287600845,0.326095601,0.193665862,0.296494931,0.312090009,0.312357932,0.308216423,0.27662459,0.27662459,0.408591807,0.370076358,0.358546749,0.364905715,0.35156405,0.453630149,0.443350703,0.379385531,0.506790698,0.40187791,0.531636834,0.483990937,0.492590457,0.469990551,0.542083025,0.518604457,0.598101258,0.514092267,0.546478689,0.249111265,0.572188467,0.580053523,0.58791858,0.517495334,0.588027894,0.54216218,0.526277065,0.60471046,0.490844796,0.378967702,0.39743185,0.391054332,0.438400954,0.538578908,0.459062845,0.429182976,0.490143329,0.490143329,0.442777678,0.30500719,0.466383785,0.419666544,0.409439683,0.325348794,0.439099431,0.422336578,0.46517083,0.37455675,0.289422393,0.207379177,0.399127454,0.368611574,0.416221559,0.339751273,0.379329741,0.317530692,0.429048747,0.275183022,51.293245,29.7524623,119.384819,30.802365,570
